SubjID,Location,Gender,Age,Set,Condition,GameID,Ha,pHa,La,LotShapeA,LotNumA,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,Order,Trial,Button,B,Payoff,Forgone,RT,Apay,Bpay,Feedback,block
70066,Rehovot,M,25,7,ByProb,188,-7,1,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,18,R,1,-5,-7,584,-7,-5,1,4
70066,Rehovot,M,25,7,ByProb,188,-7,1,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,19,R,1,-5,-7,499,-7,-5,1,4
70066,Rehovot,M,25,7,ByProb,188,-7,1,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,20,R,1,-5,-7,524,-7,-5,1,4
70066,Rehovot,M,25,7,ByProb,188,-7,1,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,21,R,1,-5,-7,501,-7,-5,1,5
70066,Rehovot,M,25,7,ByProb,188,-7,1,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,22,R,1,-5,-7,518,-7,-5,1,5
70066,Rehovot,M,25,7,ByProb,188,-7,1,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,23,R,1,-5,-7,575,-7,-5,1,5
70066,Rehovot,M,25,7,ByProb,188,-7,1,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,24,R,1,-5,-7,545,-7,-5,1,5
70066,Rehovot,M,25,7,ByProb,188,-7,1,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,25,R,1,-5,-7,483,-7,-5,1,5
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,1,R,0,30,20,6518,30,20,0,1
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,2,R,0,30,20,659,30,20,0,1
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,3,R,0,30,20,544,30,20,0,1
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,4,R,0,30,20,681,30,20,0,1
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,5,R,0,30,20,519,30,20,0,1
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,6,R,0,30,20,520,30,20,1,2
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,7,R,0,30,20,657,30,20,1,2
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,8,R,0,30,20,606,30,20,1,2
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,9,R,0,30,20,585,30,20,1,2
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,10,R,0,30,20,556,30,20,1,2
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,11,R,0,30,20,572,30,20,1,3
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,12,R,0,30,20,552,30,20,1,3
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,13,R,0,30,20,530,30,20,1,3
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,14,R,0,30,20,523,30,20,1,3
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,15,R,0,30,20,532,30,20,1,3
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,16,R,0,30,20,573,30,20,1,4
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,17,R,0,30,20,520,30,20,1,4
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,18,R,0,30,20,593,30,20,1,4
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,19,R,0,30,20,500,30,20,1,4
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,20,R,0,30,20,509,30,20,1,4
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,21,R,0,30,64,605,30,64,1,5
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,22,R,0,30,20,520,30,20,1,5
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,23,R,0,30,20,546,30,20,1,5
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,24,R,0,30,20,531,30,20,1,5
70066,Rehovot,M,25,7,ByProb,194,30,1,30,-,1,64,0.01,20,-,1,1,0,5,25,R,0,30,20,516,30,20,1,5
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,1,L,1,32,27,18236,27,32,0,1
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,2,L,1,32,27,671,27,32,0,1
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,3,L,1,32,53,580,53,32,0,1
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,4,L,1,32,27,815,27,32,0,1
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,5,L,1,32,27,32853,27,32,0,1
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,6,L,1,32,27,1141,27,32,1,2
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,7,L,1,32,27,653,27,32,1,2
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,8,L,1,32,27,610,27,32,1,2
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,9,L,1,32,27,637,27,32,1,2
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,10,L,1,32,27,569,27,32,1,2
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,11,L,1,32,27,588,27,32,1,3
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,12,L,1,32,27,806,27,32,1,3
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,13,L,1,32,27,951,27,32,1,3
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,14,L,1,32,27,47240,27,32,1,3
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,15,L,1,32,27,1253,27,32,1,3
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,16,L,1,32,27,517,27,32,1,4
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,17,L,1,32,27,678,27,32,1,4
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,18,L,1,32,27,507,27,32,1,4
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,19,L,1,32,27,588,27,32,1,4
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,20,L,1,32,27,495,27,32,1,4
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,21,L,1,32,27,503,27,32,1,5
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,22,L,1,32,27,536,27,32,1,5
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,23,L,1,32,27,473,27,32,1,5
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,24,L,1,32,27,577,27,32,1,5
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,25,L,1,32,27,516,27,32,1,5
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,1,L,1,14,22,12819,22,14,0,1
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,2,L,1,14,22,776,22,14,0,1
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,3,L,1,14,-41,622,-41,14,0,1
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,4,L,1,14,22,16801,22,14,0,1
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,5,L,1,14,22,685,22,14,0,1
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,6,L,1,14,22,626,22,14,1,2
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,7,L,1,14,22,566,22,14,1,2
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,8,L,1,14,22,616,22,14,1,2
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,9,L,1,14,22,924,22,14,1,2
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,10,R,0,22,14,12311,22,14,1,2
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,11,R,0,22,14,503,22,14,1,3
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,12,R,0,22,14,536,22,14,1,3
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,13,R,0,22,14,489,22,14,1,3
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,14,R,0,22,14,482,22,14,1,3
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,15,R,0,22,14,490,22,14,1,3
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,16,R,0,22,14,491,22,14,1,4
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,17,R,0,22,14,435,22,14,1,4
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,18,R,0,22,14,482,22,14,1,4
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,19,R,0,22,14,434,22,14,1,4
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,20,R,0,22,14,465,22,14,1,4
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,21,R,0,22,14,520,22,14,1,5
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,22,R,0,22,14,466,22,14,1,5
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,23,R,0,22,14,537,22,14,1,5
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,24,R,0,22,14,458,22,14,1,5
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,25,R,0,22,14,450,22,14,1,5
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,1,R,1,9,10,23050,10,9,0,1
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,2,R,1,9,10,767,10,9,0,1
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,3,R,1,9,10,510,10,9,0,1
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,4,R,1,9,10,415,10,9,0,1
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,5,R,1,9,10,477,10,9,0,1
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,6,R,1,9,25,389,25,9,1,2
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,7,R,1,9,10,443,10,9,1,2
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,8,R,1,9,25,434,25,9,1,2
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,9,R,1,102,10,313,10,102,1,2
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,10,L,0,10,9,557,10,9,1,2
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,11,R,1,9,10,615,10,9,1,3
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,12,R,1,9,10,546,10,9,1,3
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,13,R,1,9,10,532,10,9,1,3
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,14,R,1,9,10,382,10,9,1,3
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,15,R,1,102,25,428,25,102,1,3
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,16,L,0,25,9,458,25,9,1,4
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,17,R,1,9,10,474,10,9,1,4
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,18,R,1,9,10,394,10,9,1,4
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,19,R,1,9,10,424,10,9,1,4
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,20,R,1,103,10,407,10,103,1,4
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,21,L,0,10,9,605,10,9,1,5
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,22,R,1,9,10,512,10,9,1,5
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,23,R,1,9,10,401,10,9,1,5
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,24,R,1,101,10,407,10,101,1,5
70066,Rehovot,M,25,7,ByProb,210,25,0.2,10,-,1,102,0.05,9,Symm,3,0,0,29,25,L,0,10,9,661,10,9,1,5
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,1,R,1,18,7,13712,7,18,0,1
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,2,R,1,18,7,754,7,18,0,1
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,3,R,1,18,7,497,7,18,0,1
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,4,R,1,18,7,537,7,18,0,1
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,5,R,1,18,7,539,7,18,0,1
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,6,R,1,18,7,605,7,18,1,2
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,7,R,1,18,7,424,7,18,1,2
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,8,R,1,18,7,494,7,18,1,2
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,9,R,1,18,7,471,7,18,1,2
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,10,R,1,18,7,455,7,18,1,2
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,11,R,1,18,7,486,7,18,1,3
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,12,R,1,18,7,462,7,18,1,3
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,13,R,1,18,7,502,7,18,1,3
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,14,R,1,18,7,455,7,18,1,3
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,15,R,1,18,7,510,7,18,1,3
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,16,R,1,18,7,463,7,18,1,4
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,17,R,1,18,7,526,7,18,1,4
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,18,R,1,18,7,456,7,18,1,4
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,19,L,0,7,18,528,7,18,1,4
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,20,R,1,18,7,537,7,18,1,4
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,21,R,1,18,7,490,7,18,1,5
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,22,L,0,7,18,571,7,18,1,5
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,23,R,1,18,7,413,7,18,1,5
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,24,R,1,18,7,492,7,18,1,5
70081,Rehovot,M,27,7,ByProb,185,7,1,7,-,1,18,0.99,-19,-,1,0,0,18,25,R,1,18,7,500,7,18,1,5
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,1,L,0,2,-23,22777,2,-23,0,1
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,2,L,0,2,-23,622,2,-23,0,1
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,3,L,0,2,4,641,2,4,0,1
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,4,L,0,2,4,558,2,4,0,1
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,5,L,0,2,-23,3880,2,-23,0,1
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,6,L,0,2,-23,823,2,-23,1,2
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,7,R,1,4,2,543,2,4,1,2
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,8,R,1,-23,2,505,2,-23,1,2
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,9,R,1,4,2,433,2,4,1,2
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,10,L,0,2,4,496,2,4,1,2
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,11,L,0,2,4,521,2,4,1,3
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,12,L,0,2,4,514,2,4,1,3
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,13,R,1,4,2,411,2,4,1,3
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,14,L,0,2,4,418,2,4,1,3
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,15,R,1,-23,2,512,2,-23,1,3
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,16,L,0,2,-23,713,2,-23,1,4
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,17,L,0,2,4,479,2,4,1,4
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,18,L,0,2,4,470,2,4,1,4
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,19,L,0,2,-23,495,2,-23,1,4
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,20,L,0,2,4,463,2,4,1,4
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,21,L,0,2,-23,455,2,-23,1,5
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,22,L,0,2,-23,486,2,-23,1,5
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,23,L,0,2,-23,543,2,-23,1,5
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,24,L,0,2,4,512,2,4,1,5
70081,Rehovot,M,27,7,ByProb,189,2,1,2,-,1,4,0.75,-23,-,1,0,0,14,25,R,1,-23,2,1017,2,-23,1,5
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,1,R,1,9,10,23657,10,9,0,1
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,2,L,0,10,9,649,10,9,0,1
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,3,L,0,10,9,589,10,9,0,1
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,4,L,0,10,9,760,10,9,0,1
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,5,R,1,9,10,503,10,9,0,1
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,6,L,0,10,9,639,10,9,1,2
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,7,L,0,10,9,588,10,9,1,2
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,8,L,0,10,9,478,10,9,1,2
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,9,L,0,10,9,494,10,9,1,2
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,10,L,0,10,9,519,10,9,1,2
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,11,L,0,10,9,568,10,9,1,3
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,12,L,0,10,9,522,10,9,1,3
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,13,L,0,10,9,484,10,9,1,3
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,14,L,0,10,9,500,10,9,1,3
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,15,L,0,10,9,469,10,9,1,3
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,16,L,0,10,9,557,10,9,1,4
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,17,R,1,9,10,487,10,9,1,4
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,18,L,0,10,9,447,10,9,1,4
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,19,L,0,10,9,574,10,9,1,4
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,20,L,0,10,9,641,10,9,1,4
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,21,L,0,10,90,717,10,90,1,5
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,22,L,0,10,9,795,10,9,1,5
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,23,L,0,10,9,555,10,9,1,5
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,24,L,0,10,9,533,10,9,1,5
70081,Rehovot,M,27,7,ByProb,195,10,1,10,-,1,92,0.01,9,Symm,9,0,0,15,25,L,0,10,9,487,10,9,1,5
70081,Rehovot,M,27,7,ByProb,203,104,0.05,1,Symm,7,34,0.05,2,L-skew,2,0,0,8,1,R,0,1,2,34737,1,2,0,1
70081,Rehovot,M,27,7,ByProb,203,104,0.05,1,Symm,7,34,0.05,2,L-skew,2,0,0,8,2,R,0,1,2,814,1,2,0,1
70081,Rehovot,M,27,7,ByProb,203,104,0.05,1,Symm,7,34,0.05,2,L-skew,2,0,0,8,3,R,0,1,2,583,1,2,0,1
70081,Rehovot,M,27,7,ByProb,203,104,0.05,1,Symm,7,34,0.05,2,L-skew,2,0,0,8,4,R,0,1,2,681,1,2,0,1
70081,Rehovot,M,27,7,ByProb,203,104,0.05,1,Symm,7,34,0.05,2,L-skew,2,0,0,8,5,L,1,2,1,559,1,2,0,1
70081,Rehovot,M,27,7,ByProb,203,104,0.05,1,Symm,7,34,0.05,2,L-skew,2,0,0,8,6,R,0,1,2,929,1,2,1,2
70081,Rehovot,M,27,7,ByProb,203,104,0.05,1,Symm,7,34,0.05,2,L-skew,2,0,0,8,7,R,0,1,2,532,1,2,1,2
70081,Rehovot,M,27,7,ByProb,203,104,0.05,1,Symm,7,34,0.05,2,L-skew,2,0,0,8,8,R,0,1,2,549,1,2,1,2
