GameID,Ha,pHa,La,LotNumA,Hb,pHb,Lb,LotNumB,Amb,Corr,lot_shape__A,lot_shape_symm_A,lot_shape_R_A,lot_shape_L_A,lot_shape__B,lot_shape_symm_B,lot_shape_R_B,lot_shape_L_B,MSE,MSE_var,good_bad,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV
198,31,0.8,-4,1,34,0.1,16,1,1,1,1,0,0,0,1,0,0,0,0.12961677674088182,0.007099377936101507,0,-6.2,-8.6,20.0,3.0,11.5,0.0,1.0,0.0344,-0.409,1.0,0.2017,0.1935,0.0,-2.333333333,-4.266666667,15.2
210,25,0.2,10,1,102,0.05,9,3,0,0,1,0,0,0,0,1,0,0,0.1737523559244919,0.005274445823452876,0,0.65,14.26949679,-1.0,78.0,61.25,0.9,1.0,-0.9008,-0.9032,0.5116,0.0,0.0,0.0,0.65,0.65,-1.42e-14
192,10,1.0,10,1,59,0.01,4,1,0,0,1,0,0,0,1,0,0,0,0.06854934606351823,0.020433199106025517,1,-5.45,5.4724309039999985,-6.0,49.0,21.5,0.4,1.0,-0.9792,-0.9808,-0.0128,0.0,0.0,0.0,-5.45,-5.45,0.0
194,30,1.0,30,1,64,0.01,20,1,1,0,1,0,0,0,1,0,0,0,0.10205867346530886,0.0139740127104898,0,-9.56,4.377944723,-10.0,34.0,12.0,0.666666667,1.0,-0.5072,-0.9768,0.0048,0.0,0.0,0.0,0.666666667,-4.446666667,0.0
190,10,1.0,10,1,28,0.2,-1,1,0,0,1,0,0,0,1,0,0,0,0.06958034027774253,0.0071478241648444485,1,-5.2,11.6,-11.0,18.0,3.5,0.0,1.0,-0.5926,-0.5988,0.006,-0.7963,-0.7994,0.0,-5.2,-5.2,-46.4
206,92,0.2,9,1,26,1.0,26,7,0,0,1,0,0,0,0,1,0,0,0.1082079862189089,0.008792593051363396,0,0.4,-31.97525513,14.0,-63.0,-24.5,0.391304348,1.0,0.6088,0.6002,0.0138,0.0,0.0,0.0,0.4,0.4,0.0
186,19,1.0,19,1,97,0.1,5,1,0,0,1,0,0,0,1,0,0,0,0.1087150266858542,0.0151271647100489,0,-4.8,27.6,-14.0,78.0,32.0,0.263157895,1.0,-0.807,-0.8054,0.0026,0.0,0.0,0.0,-4.8,-4.8,0.0
193,42,0.01,29,1,80,0.1,20,2,0,0,1,0,0,0,0,0,0,1,0.16228061835294,0.011315226757643482,0,-3.13,16.709293900000002,-9.0,39.0,24.5,0.689655172,1.0,-0.7976,-0.7968,0.3346,0.0,0.0,0.0,-3.13,-3.13,0.0
184,22,0.01,16,3,84,0.25,-9,3,0,-1,0,0,1,0,0,0,0,1,0.10978596905560024,0.010822342783247379,0,-1.81,39.64351054,-25.0,60.0,39.25,0.0,1.0,-0.5058,-0.5056,0.4998,-0.7529,-0.7528,0.0,-1.81,-1.81,-142.5
195,10,1.0,10,1,92,0.01,9,9,0,0,1,0,0,0,0,1,0,0,0.1874989228106772,0.0069950585578238455,0,-0.1699931,8.259637256,-1.0,86.0,73.7,0.9,1.0,-0.9778,-0.9796,0.8008,0.0,0.0,0.0,-0.1699931,-0.1699931,6.53e-06
202,53,0.1,27,1,32,0.95,9,1,0,0,1,0,0,0,1,0,0,0,0.15463139123229966,0.01194361405856248,0,1.25,-2.787266215,-18.0,-21.0,-19.5,0.333333333,1.0,0.6978,0.7074,-1.0,0.0,0.0,0.0,1.25,1.25,0.0
196,19,0.8,4,1,38,0.6,-27,1,1,0,1,0,0,0,1,0,0,0,0.10050171668856572,0.006359736246054197,0,-4.0,25.84336666,-31.0,19.0,-6.0,0.0,1.0,-0.2362,0.1882,-0.0098,-0.6181,-0.4059,0.0,-17.83333333,-10.91666667,-52.0
182,28,1.0,28,1,27,0.95,-11,1,0,0,1,0,0,0,1,0,0,0,0.0067253269842562175,0.0006137224283869494,1,-2.9,8.281907992999999,-39.0,-1.0,-20.0,0.0,1.0,-1.0,-1.0,-1.0,-0.0515,-0.0463,-1.0,-2.9,-2.9,-3.9
188,-7,1.0,-7,1,-4,0.01,-5,3,0,0,1,0,0,0,0,1,0,0,0.027412325140717862,0.0026939042904704892,1,2.01,0.122065556,2.0,4.0,3.0,0.7142857140000001,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.01,2.01,0.0
187,-3,1.0,-3,1,43,0.2,-20,1,0,0,1,0,0,0,1,0,0,0,0.08497621877359042,0.010282400604567902,1,-4.4,25.2,-17.0,46.0,14.5,0.15,1.0,-0.5954,-0.6088,0.0112,0.2023,0.1956,0.0,-4.4,-4.4,25.2
200,16,1.0,16,1,40,0.6,-15,1,0,0,1,0,0,0,1,0,0,0,0.13207584026695462,0.0062831063155282035,0,2.0,26.94438717,-31.0,24.0,-3.5,0.0,1.0,0.2106,0.1806,0.003,-0.3947,-0.4097,0.0,2.0,2.0,-44.0
208,6,1.0,6,4,116,0.25,-31,9,0,0,0,0,1,0,0,1,0,0,0.1176623120241085,0.01122759204564618,0,-0.249999884,59.07421901,-34.0,103.0,92.8,0.0,1.0,-0.5012,-0.4970000000000001,0.805,-0.7506,-0.7485,0.0,-0.249999884,-0.249999884,-226.4999998
283,50,0.5,-50,1,0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0.14144849112811714,0.0080394731669977,0,0.0,-50.0,50.0,-50.0,0.0,0.0,1.0,0.009600000000000051,0.01720000000000005,0.0,-0.01699999999999996,0.0040000000000000036,0.0,0.0,0.0,0.0
295,3,0.5,1,1,2,1.0,2,1,0,0,1,0,0,0,1,0,0,0,0.1823069718541233,0.006960118978529845,0,0.0,-1.0,1.0,-1.0,0.0,0.5,1.0,-0.005400000000000016,0.0014000000000000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,4,0.8,0,1,3,1.0,3,1,0,0,1,0,0,0,1,0,0,0,0.17240374616848722,0.00826593626431687,0,-0.20000000000000015,-1.6,3.0,-1.0,1.0,0.0,1.0,-0.5988,-0.5902000000000001,0.003200000000000036,0.2003,0.2025,0.0,-0.20000000000000015,-0.20000000000000015,0.7999999999999998
297,48,0.4,1,3,16,1.0,16,1,0,0,0,0,0,1,1,0,0,0,0.15928199791539518,0.006051429061625707,0,-3.8000000000000007,-23.077261535979524,15.0,-34.0,-19.75,0.0625,1.0,0.18260000000000004,0.213,-0.4844,0.0,0.0,0.0,-3.8000000000000007,-3.8000000000000007,0.0
294,-1,0.5,-3,1,-2,1.0,-2,1,0,0,1,0,0,0,1,0,0,0,0.17176690952783275,0.0060507611564595614,0,0.0,-1.0,1.0,-1.0,0.0,0.6666666666666666,-1.0,-0.005200000000000038,-0.018000000000000016,-0.0014000000000000126,0.0,0.0,0.0,0.0,0.0,0.0
280,101,0.01,1,1,2,1.0,2,1,0,0,1,0,0,0,1,0,0,0,0.2110676378358569,0.005226329552240131,0,0.0,-9.9498743710662,1.0,-99.0,-49.0,0.5,1.0,0.9826,0.9782,-0.018999999999999958,0.0,0.0,0.0,0.0,0.0,0.0
272,4,0.2,0,1,3,0.25,0,1,0,0,1,0,0,0,1,0,0,0,0.1774797086647634,0.009625898517113542,0,-0.05000000000000005,-0.3009618943233421,0.0,-1.0,-0.5,1.0,1.0,-0.14409999999999998,0.003500000000000003,-0.501,0.0506,0.052999999999999985,0.0,-0.05000000000000005,-0.05000000000000005,0.2
274,2,0.5,0,1,1,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0.17457127994470725,0.005113350077552752,0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-0.005600000000000049,0.011200000000000043,0.0023999999999999573,0.4949,0.5009,0.0,0.0,0.0,1.0
281,20,0.9,-20,1,19,1.0,19,1,0,0,1,0,0,0,1,0,0,0,0.11182206035407788,0.019699638556888388,0,3.0,-11.999999999999998,39.0,-1.0,19.0,0.0,1.0,-0.7936000000000001,-0.8042,0.006399999999999961,0.094,0.1001,0.0,3.0,3.0,8.0
282,50,0.5,-50,1,0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0.1626826222349568,0.008587217089899462,0,0.0,-50.0,50.0,-50.0,0.0,0.0,1.0,-0.00219999999999998,0.0041999999999999815,-0.005400000000000016,0.013200000000000043,-0.025400000000000037,0.0,0.0,0.0,0.0
285,50,0.5,1,1,7,1.0,7,1,0,0,1,0,0,0,1,0,0,0,0.07912799168446577,0.012596774762683852,1,-18.5,-24.5,6.0,-43.0,-18.5,0.14285714285714285,1.0,0.003400000000000014,-0.0016000000000000456,-0.014399999999999968,0.0,0.0,0.0,-18.5,-18.5,0.0
296,50,0.4,1,1,16,1.0,16,1,0,0,1,0,0,0,1,0,0,0,0.14911966701077176,0.005472049565783768,0,-4.600000000000001,-24.004999479275146,15.0,-34.0,-9.5,0.0625,1.0,0.224,0.1834,-0.015200000000000047,0.0,0.0,0.0,-4.600000000000001,-4.600000000000001,0.0
300,8,0.5,0,1,6,0.5,0,1,0,1,1,0,0,0,1,0,0,0,0.018039542128389256,0.005248703774685421,1,-1.0,-1.0,0.0,-2.0,-1.0,1.0,1.0,-0.4966,-0.4977,-0.4981,0.0,0.0,-1.0,-1.0,-1.0,0.0
288,50,0.5,-1,1,30,1.0,30,1,0,0,1,0,0,0,1,0,0,0,0.14264724244519505,0.013279135022798693,0,5.5,-25.5,31.0,-20.0,5.5,0.0,1.0,-0.011200000000000043,0.007600000000000051,-0.0023999999999999573,0.5037,0.4964,0.0,5.5,5.5,51.0
284,1,0.5,-1,1,0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0.1736170655165475,0.008197486763379452,0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,-0.008599999999999997,0.02039999999999997,-0.0136,0.003400000000000014,0.0,0.0,0.0,0.0
278,20,0.05,0,1,1,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0.18512174813715912,0.015923315110673197,0,0.0,-4.358898943540674,1.0,-19.0,-9.0,0.0,1.0,0.8986000000000001,0.9026,-0.00219999999999998,0.9472,0.9482,0.0,0.0,0.0,19.0
277,0,0.95,-20,1,-1,1.0,-1,1,0,0,1,0,0,0,1,0,0,0,0.17506971907052327,0.008469642829472367,0,8.881784197001252e-16,-4.358898943540677,19.0,-1.0,9.0,0.05,0.0,-0.8968,-0.8932,0.006399999999999961,-0.9482,-0.9520000000000001,0.0,8.881784197001252e-16,8.881784197001252e-16,-19.0
287,50,0.5,1,1,30,1.0,30,1,0,0,1,0,0,0,1,0,0,0,0.12833923001052078,0.012241666467380376,0,4.5,-24.5,29.0,-20.0,4.5,0.03333333333333333,1.0,0.012399999999999968,-0.014799999999999982,0.020999999999999963,0.0,0.0,0.0,4.5,4.5,0.0
279,100,0.01,0,1,1,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0.20104162324949149,0.010076017172348316,0,0.0,-9.9498743710662,1.0,-99.0,-49.0,0.0,1.0,0.9776,0.9834,-0.0036000000000000476,0.9885,0.9895,0.0,0.0,0.0,99.0
275,0,0.2,-4,1,-3,1.0,-3,1,0,0,1,0,0,0,1,0,0,0,0.17395213319792194,0.008622730130281283,0,0.20000000000000015,-1.6,1.0,-3.0,-1.0,0.75,0.0,0.5960000000000001,0.6080000000000001,-0.018000000000000016,-0.2054,-0.1953,0.0,0.20000000000000015,0.20000000000000015,-0.7999999999999998
276,0,0.8,-4,1,0,0.75,-3,1,0,0,1,0,0,0,1,0,0,0,0.18509781474058207,0.008769272403141673,0,0.049999999999999815,-0.30096189432334186,1.0,0.0,0.5,0.75,0.0,0.14179999999999998,0.0020999999999999908,0.4963,-0.0526,-0.0451,0.0,0.049999999999999815,0.049999999999999815,-0.20000000000000015
286,50,0.5,-1,1,7,1.0,7,1,0,0,1,0,0,0,1,0,0,0,0.10582726326689287,0.0173148571612898,0,-17.5,-25.5,8.0,-43.0,-17.5,0.0,1.0,0.0009999999999999454,-0.010599999999999998,0.012799999999999978,0.4966,0.4963,0.0,-17.5,-17.5,51.0
290,9,1.0,9,8,9,1.0,9,1,0,0,0,0,1,0,1,0,0,0,0.1886940686398472,0.01254848398534512,0,0.0,-26.1725046566048,7.0,-247.0,-54.75,0.2222222222222222,1.0,0.7456,0.7676000000000001,-0.23839999999999995,0.0,0.0,0.0,0.0,0.0,0.0
298,9,0.5,0,1,6,0.5,0,1,0,-1,1,0,0,0,1,0,0,0,0.05852965664740165,0.007177302020765595,1,-1.5,-1.5,0.0,-3.0,-1.5,1.0,1.0,-0.4971,0.004599999999999993,-0.4962,0.0,0.013400000000000023,-1.0,-1.5,-1.5,0.0
289,9,1.0,9,8,9,1.0,9,1,0,0,0,0,1,0,1,0,0,0,0.17059209158036906,0.013210647669253214,0,0.0,-26.1725046566048,7.0,-247.0,-54.75,0.2222222222222222,1.0,0.7424,0.7456,-0.24900000000000005,0.0,0.0,0.0,0.0,0.0,0.0
299,3,1.0,3,1,2,1.0,2,1,0,0,1,0,0,0,1,0,0,0,0.009284079084564393,0.0023499345843924486,1,-1.0,0.0,-1.0,-1.0,-1.0,0.6666666666666666,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0
273,0,0.5,-2,1,-1,1.0,-1,1,0,0,1,0,0,0,1,0,0,0,0.16036732571944415,0.007547582001628638,0,0.0,-1.0,1.0,-1.0,0.0,0.5,0.0,0.0023999999999999573,0.006599999999999996,0.0005999999999999893,-0.5,-0.488,0.0,0.0,0.0,-1.0
311,44,0.4,21,5,29,1.0,29,1,0,0,0,1,0,0,1,0,0,0,0.1442825,0.016023677080078118,0,-1.2000000000000028,-11.285388783732708,8.0,-17.0,-11.166666666666664,0.7241379310344828,1.0,0.2138,0.20280000000000006,-0.6652,0.0,0.0,0.0,-1.2000000000000028,-1.2000000000000028,0.0
329,43,0.4,2,1,17,0.25,16,1,0,0,1,0,0,0,1,0,0,0,0.15901750000000006,0.006910359461015625,0,-2.1499999999999986,-19.652803188929838,14.0,-26.0,-6.0,0.125,1.0,0.21700000000000005,0.20459999999999995,-0.0038000000000000256,0.0,0.0,0.0,-2.1499999999999986,-2.1499999999999986,0.0
328,40,0.25,24,1,85,0.4,-7,1,0,0,1,0,0,0,1,0,0,0,0.16510499999999992,0.006687714181992189,0,1.8000000000000007,38.142408036934974,-31.0,45.0,7.0,0.0,1.0,-0.201,-0.2018,-0.002599999999999991,-0.5959,-0.6016,0.0,1.8000000000000007,1.8000000000000007,-110.4
317,57,0.2,-5,6,11,1.0,11,1,0,0,0,0,0,1,1,0,0,0,0.09606249999999987,0.016984240057265617,1,3.6000000000000005,-25.362176562747926,16.0,-51.0,-25.142857142857142,0.0,1.0,0.6148,0.603,-0.4270000000000001,0.8031,0.8068,0.0,3.6000000000000005,3.6000000000000005,107.61875
305,47,0.01,-15,1,-5,1.0,-5,1,0,0,1,0,0,0,1,0,0,0,0.042805000000000065,0.012202774192617205,1,9.38,-6.168922110061043,10.0,-52.0,-21.0,0.3333333333333333,1.0,0.9786,0.9808,0.007600000000000051,-0.0104,-0.0094,0.0,9.38,9.38,-1.240000000000002
321,68,0.2,23,1,42,0.8,-18,1,0,0,1,0,0,0,1,0,0,0,0.121155,0.012210311147695321,0,-1.9999999999999964,5.9999999999999964,-41.0,-26.0,-33.5,0.0,1.0,0.20120000000000005,0.2896,-1.0,-0.2046,-0.205,0.0,-1.9999999999999964,-1.9999999999999964,-34.39999999999999
313,12,0.9,9,1,14,1.0,14,1,0,0,1,0,0,0,1,0,0,0,0.022027499999999964,0.0024454553885156238,1,2.299999999999999,-0.8999999999999999,5.0,2.0,3.5,0.6428571428571429,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.299999999999999,2.299999999999999,0.0
304,27,0.1,4,3,7,1.0,7,1,0,0,0,1,0,0,1,0,0,0,0.186545,0.0070857678624609375,0,0.6999999999999993,-6.903622237637283,3.0,-21.0,-14.25,0.5714285714285714,1.0,0.8084,0.7964,-0.4994,0.0,0.0,0.0,0.6999999999999993,0.6999999999999993,0.0
316,30,0.6,-37,1,37,0.01,9,1,0,0,1,0,0,0,1,0,0,0,0.12123250000000005,0.014418688933476554,0,6.08,-30.037197729396052,46.0,7.0,26.5,0.0,1.0,-0.1848,-0.1856,1.0,0.4036,0.3951,0.0,6.08,6.08,59.2
306,88,0.6,-46,3,28,1.0,28,1,0,0,0,0,1,0,1,0,0,0,0.15250750000000002,0.006564739545351564,0,-6.399999999999999,-65.67373904385224,74.0,-64.0,-27.0,0.0,1.0,-0.20340000000000005,-0.20059999999999995,-0.4946,0.4066,0.3943,0.0,-6.399999999999999,-6.399999999999999,110.4
324,64,0.5,-33,1,18,1.0,18,1,0,0,1,0,0,0,1,0,0,0,0.12523750000000006,0.009541598430234366,0,2.5,-48.5,51.0,-46.0,2.5,0.0,1.0,0.008000000000000007,-0.009800000000000031,-0.0018000000000000238,0.5005,0.5027,0.0,2.5,2.5,97.0
315,13,1.0,13,9,13,1.0,13,1,0,0,0,1,0,0,1,0,0,0,0.1918025,0.0058183746704296895,0,-7.105427357601002e-15,-1.4142135623730954,4.0,-4.0,0.0,0.6923076923076923,1.0,0.0041999999999999815,-0.0022000000000000357,-0.014299999999999981,0.0,0.0,0.0,-7.105427357601002e-15,-7.105427357601002e-15,-5.3290705182007506e-15
323,42,0.75,-22,1,28,1.0,28,1,0,0,1,0,0,0,1,0,0,0,0.1675700000000001,0.006772995642656256,0,2.0,-27.71281292110204,50.0,-14.0,18.0,0.0,1.0,-0.4984,-0.4976,-0.0036000000000000476,0.2507,0.2459,0.0,2.0,2.0,32.0
308,34,0.05,28,1,24,1.0,24,1,0,0,1,0,0,0,1,0,0,0,0.01679750000000001,0.002806326129726562,1,-4.299999999999997,-1.307669683062202,-4.0,-10.0,-7.0,0.8571428571428571,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-4.299999999999997,-4.299999999999997,0.0
310,79,0.4,-46,7,3,0.8,-37,1,0,0,0,0,0,1,1,0,0,0,0.14536500000000002,0.006453134027578125,0,-9.000000000000002,-46.267166307774104,9.0,-82.0,-55.625,0.8043478260869565,1.0,0.2272,0.2002,-0.494,0.4084,0.4177,0.0,-9.000000000000002,-9.000000000000002,106.4375
309,33,0.8,6,5,29,1.0,29,1,0,0,0,1,0,0,1,0,0,0,0.164415,0.015401319961992187,0,1.3999999999999917,-10.836973747315252,23.0,-6.0,0.5000000000000036,0.20689655172413796,1.0,-0.5882000000000001,-0.5920000000000001,-0.6714,0.0,0.0,0.0,1.3999999999999917,1.3999999999999917,-7.105427357601002e-15
327,33,0.95,17,9,49,0.5,-3,1,0,-1,0,1,0,0,1,0,0,0,0.12485500000000008,0.01431774942925781,0,-9.200000000000015,22.250333348149468,-20.0,12.0,-8.399999999999999,0.0,1.0,0.028799999999999992,0.002799999999999969,-0.005800000000000027,-0.4952,-0.5102,0.0,-9.200000000000015,-9.200000000000015,-52.000000000000036
322,46,0.25,-2,1,46,0.2,0,1,0,0,1,0,0,0,1,0,0,0,0.14072999999999994,0.019947774052968773,0,-0.7999999999999989,-2.384609690826529,2.0,0.0,1.0,0.0,1.0,0.6984999999999999,0.5537000000000001,0.5003,0.6962,0.5475,0.0,-0.7999999999999989,-0.7999999999999989,33.6
303,14,0.4,-22,1,-3,1.0,-3,1,0,0,1,0,0,0,1,0,0,0,0.11119000000000004,0.009532052526445314,0,4.599999999999999,-17.636326148038886,19.0,-17.0,1.0,0.13636363636363635,1.0,0.1974,0.19320000000000004,-0.00899999999999995,-0.401,-0.3949,0.0,4.599999999999999,4.599999999999999,-28.8
307,64,0.4,-7,1,23,0.9,0,1,0,0,1,0,0,0,1,0,0,0,0.15679999999999994,0.01078954405699219,0,-0.7000000000000028,-27.88275434752113,7.0,-41.0,-17.0,0.0,1.0,0.20680000000000004,0.1814,0.006599999999999996,0.596,0.5542,0.0,-0.7000000000000028,-0.7000000000000028,78.1
326,-5,0.99,-34,1,-8,1.0,-8,1,0,0,1,0,0,0,1,0,0,0,0.08123999999999998,0.02286214376976565,1,-2.7099999999999986,-2.8854635676091998,26.0,-3.0,11.5,0.2352941176470588,-1.0,-0.9808,-0.9778,-0.005400000000000016,0.0,0.0,0.0,-2.7099999999999986,-2.7099999999999986,0.0
325,22,0.25,17,9,43,0.2,19,1,0,-1,0,1,0,0,1,0,0,0,0.0677124999999999,0.011003662254023423,1,5.550000000000002,7.322391605213925,2.0,17.0,9.499999999999996,0.8947368421052632,1.0,0.91,0.5085999999999999,0.5013,0.0,0.0,0.0,5.550000000000002,5.550000000000002,0.0
314,24,0.99,-33,1,23,1.0,23,1,0,0,1,0,0,0,1,0,0,0,0.19942250000000009,0.004207345486875005,0,-0.42999999999999616,-5.671428391507736,56.0,-1.0,27.5,0.0,1.0,-0.9808,-0.9804,-0.005600000000000049,0.0115,0.0104,0.0,-0.42999999999999616,-0.42999999999999616,1.1400000000000006
330,38,0.6,1,1,51,0.1,21,1,0,0,1,0,0,0,1,0,0,0,0.14103000000000004,0.009165304887187505,0,0.8000000000000043,-9.126224096595518,20.0,13.0,16.5,0.047619047619047616,1.0,-0.017800000000000038,-0.0812,1.0,0.0,0.0,0.0,0.8000000000000043,0.8000000000000043,0.0
320,4,1.0,4,9,4,1.0,4,1,0,0,0,1,0,0,1,0,0,0,0.1880625,0.006862230403242189,0,-1.7763568394002505e-15,-1.4142135623730954,4.0,-4.0,0.0,0.0,1.0,0.0060999999999999934,0.024299999999999992,0.017100000000000004,0.0037,0.0039,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,0.031249999999994667
319,23,1.0,23,3,23,1.0,23,1,0,0,0,1,0,0,1,0,0,0,0.2059975,0.0041706896108203145,0,0.0,-0.7071067811865476,1.0,-1.0,0.0,0.9565217391304348,1.0,-0.0032000000000000084,0.007899999999999963,0.004699999999999982,0.0,0.0,0.0,0.0,0.0,0.0
302,82,0.25,3,1,24,0.75,-4,1,0,0,1,0,0,0,1,0,0,0,0.12923250000000006,0.011911545163125006,0,-5.75,-22.083647796503183,-7.0,-58.0,-32.5,0.0,1.0,-0.00940000000000002,0.13220000000000004,-1.0,-0.2527,-0.2534,0.0,-5.75,-5.75,-43.0
341,76,0.2,-26,1,13,0.6,-20,1,0,0,1,0,0,0,1,0,0,0,0.1169620253365569,0.011264643164611107,0,5.4,-24.633367697631027,6.0,-63.0,-28.5,0.7692307692307693,1.0,0.6008,0.5984,-0.00940000000000002,0.4105,0.3984,0.0,5.4,5.4,81.60000000000002
359,44,0.1,17,1,17,1.0,17,1,0,0,1,0,0,0,1,0,0,0,0.024410190671289397,0.0036136030213661,1,-2.700000000000003,-8.100000000000001,0.0,-27.0,-13.5,1.0,1.0,-0.1021,-0.10400000000000001,-0.4895,0.0,0.0,-1.0,-2.700000000000003,-2.700000000000003,0.0
357,4,0.99,-34,7,-2,1.0,-2,1,0,0,0,1,0,0,1,0,0,0,0.03226662390431341,0.0022420473775742193,1,-5.620000000000001,-3.972480333494429,32.0,-9.0,-1.25,0.05882352941176471,1.0,-0.9796,-0.982,-0.7538,-0.9917,-0.9901,0.0,-5.620000000000001,-5.620000000000001,-81.18
360,31,0.75,-49,1,10,1.0,10,1,0,0,1,0,0,0,1,0,0,0,0.14847492394350928,0.0060871948285365065,0,-1.0,-34.64101615137755,59.0,-21.0,19.0,0.0,1.0,-0.5004,-0.4964,0.010000000000000007,0.2474,0.2536,0.0,-1.0,-1.0,40.0
353,64,0.01,9,1,9,1.0,9,1,0,0,1,0,0,0,1,0,0,0,0.03206409230114882,0.01253137570985,1,-0.5500000000000007,-5.472430904086409,0.0,-55.0,-27.5,1.0,1.0,-0.0107,-0.0101,-0.5039,0.0,0.0,-1.0,-0.5500000000000007,-0.5500000000000007,0.0
340,35,0.75,-19,1,18,1.0,18,1,0,0,1,0,0,0,1,0,0,0,0.14664829360770365,0.0061429299279962355,0,-3.5,-23.38268590217984,37.0,-17.0,10.0,0.0,1.0,-0.5044,-0.5107999999999999,0.0005999999999999893,0.2476,0.2443,0.0,-3.5,-3.5,27.0
347,38,0.4,-9,1,1,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0.14832110236885315,0.006026717834658607,0,-8.8,-23.025203582161875,10.0,-37.0,-13.5,0.0,1.0,0.2018,0.20259999999999995,-0.005600000000000049,0.5997,0.6017,0.0,-8.8,-8.8,56.4
349,65,0.01,9,1,32,0.01,19,1,0,0,1,0,0,0,1,0,0,0,0.02604069861918455,0.002689170357651568,1,9.57,-4.278445979558466,10.0,-33.0,-11.5,0.4736842105263158,1.0,0.979,0.9778,-0.022399999999999972,0.0,0.0,0.0,9.57,9.57,0.0
336,54,0.1,20,5,45,0.6,2,1,0,0,0,0,0,1,1,0,0,0,0.14098381671567922,0.005916066731748535,0,4.400000000000002,10.58515378267621,-18.0,-13.0,-19.5,0.1,1.0,0.02839999999999998,0.08600000000000002,-1.0,0.0,0.0,0.0,4.400000000000002,4.400000000000002,0.0
331,29,0.05,24,7,26,0.25,25,1,0,0,0,0,1,0,1,0,0,0,0.20361865083834788,0.008791988015094345,0,1.0000000000000036,-3.700690238571693,2.0,-123.0,-27.625,0.92,1.0,0.9768,0.9623,-0.3921,0.0,0.0,0.0,1.0000000000000036,1.0000000000000036,1.4210854715202004e-14
333,60,0.1,15,5,17,1.0,17,1,0,0,0,1,0,0,1,0,0,0,0.18066591884447208,0.015788789803574576,0,-2.5,-13.503703195790408,2.0,-45.0,-35.5,0.8823529411764706,1.0,0.8038000000000001,0.7994000000000001,-0.6796,0.0,0.0,0.0,-2.5,-2.5,0.0
345,50,0.6,-45,1,13,1.0,13,1,0,0,1,0,0,0,1,0,0,0,0.14155295630376213,0.00523062870742134,0,1.0,-46.54030511288038,58.0,-37.0,10.5,0.0,1.0,-0.1976,-0.19920000000000004,-0.011800000000000031,0.4038,0.4086,0.0,1.0,1.0,76.0
348,44,0.05,9,1,19,1.0,19,1,0,0,1,0,0,0,1,0,0,0,0.06920044860763327,0.020964469887112636,1,8.25,-7.628073151196178,10.0,-25.0,-7.5,0.4736842105263158,1.0,0.9014,0.9038,-0.007200000000000041,0.0,0.0,0.0,8.25,8.25,0.0
332,45,0.2,17,1,25,1.0,25,1,0,0,1,0,0,0,1,0,0,0,0.15179490464218445,0.012475596567379224,0,2.3999999999999986,-11.2,8.0,-20.0,-6.0,0.68,1.0,0.6104,0.5864,0.020000000000000014,0.0,0.0,0.0,2.3999999999999986,2.3999999999999986,0.0
355,70,0.25,6,1,20,1.0,20,1,0,0,1,0,0,0,1,0,0,0,0.15973337605648402,0.0057880731499157356,0,-2.0,-27.71281292110204,14.0,-50.0,-18.0,0.3,1.0,0.5038,0.4904,-0.008599999999999997,0.0,0.0,0.0,-2.0,-2.0,0.0
354,22,0.99,-7,1,27,1.0,27,1,0,0,1,0,0,0,1,0,0,0,0.011948085246187163,0.0016308479430003115,1,5.289999999999999,-2.8854635676091998,34.0,5.0,19.5,0.0,1.0,1.0,1.0,1.0,0.01,0.0106,1.0,5.289999999999999,5.289999999999999,0.6799999999999997
342,13,0.25,-8,1,-9,1.0,-9,1,0,0,1,0,0,0,1,0,0,0,0.02802884149646005,0.002199873246674032,1,-6.25,-9.093266739736606,-1.0,-22.0,-11.5,0.8888888888888888,1.0,-1.0,-1.0,-1.0,-0.2525,-0.2525,-1.0,-6.25,-6.25,-11.0
335,-5,1.0,-5,1,12,0.4,-16,1,0,0,1,0,0,0,1,0,0,0,0.13503220641532318,0.0070847653784884435,0,0.20000000000000107,13.717142559585795,-11.0,17.0,3.0,0.3125,1.0,-0.1996,-0.2038,-0.0016000000000000456,0.3929,0.4003,0.0,0.20000000000000107,0.20000000000000107,22.4
