GameID,Ha,pHa,La,lot_shape__A,lot_shape_symm_A,lot_shape_L_A,lot_shape_R_A,LotNumA,Hb,pHb,Lb,lot_shape__B,lot_shape_symm_B,lot_shape_L_B,lot_shape_R_B,LotNumB,Amb,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,block,Feedback,B_rate
2857,59,0.6,-16,0,0,0,1,7,50,0.5,13,0,1,0,0,5,0,0,2.5,-20.73951678,29,-127,-30.54166667,0,1,-0.2066,-0.2036,-0.7542,0.4009,0.3984,0,2.5,2.5,156,5,1,0.5623
2858,1,1,1,0,1,0,0,9,43,0.5,-43,0,0,1,0,6,1,0,-1,42.39788522,-40,43,17.71428571,0.069767442,1,-0.1742,-0.0402,0.411,-0.4474,-0.2635,0,-8.761904762,-4.880952381,-47.6328125,1,0,0.56655
2858,1,1,1,0,1,0,0,9,43,0.5,-43,0,0,1,0,6,1,0,-1,42.39788522,-40,43,17.71428571,0.069767442,1,-0.1742,-0.0402,0.411,-0.4474,-0.2635,0,-8.761904762,-4.880952381,-47.6328125,2,1,0.5215
2858,1,1,1,0,1,0,0,9,43,0.5,-43,0,0,1,0,6,1,0,-1,42.39788522,-40,43,17.71428571,0.069767442,1,-0.1742,-0.0402,0.411,-0.4474,-0.2635,0,-8.761904762,-4.880952381,-47.6328125,3,1,0.50775
2858,1,1,1,0,1,0,0,9,43,0.5,-43,0,0,1,0,6,1,0,-1,42.39788522,-40,43,17.71428571,0.069767442,1,-0.1742,-0.0402,0.411,-0.4474,-0.2635,0,-8.761904762,-4.880952381,-47.6328125,4,1,0.48975
2858,1,1,1,0,1,0,0,9,43,0.5,-43,0,0,1,0,6,1,0,-1,42.39788522,-40,43,17.71428571,0.069767442,1,-0.1742,-0.0402,0.411,-0.4474,-0.2635,0,-8.761904762,-4.880952381,-47.6328125,5,1,0.48915
2859,27,1,27,1,0,0,0,1,33,0.99,14,1,0,0,0,1,0,0,5.81,1.890476131,-13,6,-3.5,0.518518519,1,0.9808,0.9762,0.0064,0,0,0,5.81,5.81,0,1,0,0.8609
2859,27,1,27,1,0,0,0,1,33,0.99,14,1,0,0,0,1,0,0,5.81,1.890476131,-13,6,-3.5,0.518518519,1,0.9808,0.9762,0.0064,0,0,0,5.81,5.81,0,2,1,0.90155
2859,27,1,27,1,0,0,0,1,33,0.99,14,1,0,0,0,1,0,0,5.81,1.890476131,-13,6,-3.5,0.518518519,1,0.9808,0.9762,0.0064,0,0,0,5.81,5.81,0,3,1,0.9306
2859,27,1,27,1,0,0,0,1,33,0.99,14,1,0,0,0,1,0,0,5.81,1.890476131,-13,6,-3.5,0.518518519,1,0.9808,0.9762,0.0064,0,0,0,5.81,5.81,0,4,1,0.93965
2859,27,1,27,1,0,0,0,1,33,0.99,14,1,0,0,0,1,0,0,5.81,1.890476131,-13,6,-3.5,0.518518519,1,0.9808,0.9762,0.0064,0,0,0,5.81,5.81,0,5,1,0.94355
2860,-8,1,-8,1,0,0,0,1,10,0.75,-4,0,0,1,0,2,0,0,14.5,6.123724357,4,19,13.33333333,0.5,1,1,1,1,0.7527,0.751,1,14.5,14.5,28.5,1,0,1
2860,-8,1,-8,1,0,0,0,1,10,0.75,-4,0,0,1,0,2,0,0,14.5,6.123724357,4,19,13.33333333,0.5,1,1,1,1,0.7527,0.751,1,14.5,14.5,28.5,2,1,1
2860,-8,1,-8,1,0,0,0,1,10,0.75,-4,0,0,1,0,2,0,0,14.5,6.123724357,4,19,13.33333333,0.5,1,1,1,1,0.7527,0.751,1,14.5,14.5,28.5,3,1,1
2860,-8,1,-8,1,0,0,0,1,10,0.75,-4,0,0,1,0,2,0,0,14.5,6.123724357,4,19,13.33333333,0.5,1,1,1,1,0.7527,0.751,1,14.5,14.5,28.5,4,1,1
2860,-8,1,-8,1,0,0,0,1,10,0.75,-4,0,0,1,0,2,0,0,14.5,6.123724357,4,19,13.33333333,0.5,1,1,1,1,0.7527,0.751,1,14.5,14.5,28.5,5,1,1
2861,-7,1,-7,1,0,0,0,1,95,0.2,-38,1,0,0,0,1,0,0,-4.4,53.2,-31,102,35.5,0.184210526,1,-0.5934,-0.607,0.0056,0.2058,0.204,0,-4.4,-4.4,53.2,1,0,0.41445
2861,-7,1,-7,1,0,0,0,1,95,0.2,-38,1,0,0,0,1,0,0,-4.4,53.2,-31,102,35.5,0.184210526,1,-0.5934,-0.607,0.0056,0.2058,0.204,0,-4.4,-4.4,53.2,2,1,0.35365
2861,-7,1,-7,1,0,0,0,1,95,0.2,-38,1,0,0,0,1,0,0,-4.4,53.2,-31,102,35.5,0.184210526,1,-0.5934,-0.607,0.0056,0.2058,0.204,0,-4.4,-4.4,53.2,3,1,0.3702
2861,-7,1,-7,1,0,0,0,1,95,0.2,-38,1,0,0,0,1,0,0,-4.4,53.2,-31,102,35.5,0.184210526,1,-0.5934,-0.607,0.0056,0.2058,0.204,0,-4.4,-4.4,53.2,4,1,0.36475
2861,-7,1,-7,1,0,0,0,1,95,0.2,-38,1,0,0,0,1,0,0,-4.4,53.2,-31,102,35.5,0.184210526,1,-0.5934,-0.607,0.0056,0.2058,0.204,0,-4.4,-4.4,53.2,5,1,0.3696
2862,11,0.8,-44,1,0,0,0,1,60,0.2,-25,1,0,0,0,1,0,0,-8,12,19,49,34,0.568181818,1,-0.2032,-0.2838,1,-0.6014,-0.5957,0,-8,-8,-124.8,1,0,0.43935
2862,11,0.8,-44,1,0,0,0,1,60,0.2,-25,1,0,0,0,1,0,0,-8,12,19,49,34,0.568181818,1,-0.2032,-0.2838,1,-0.6014,-0.5957,0,-8,-8,-124.8,2,1,0.40335
2862,11,0.8,-44,1,0,0,0,1,60,0.2,-25,1,0,0,0,1,0,0,-8,12,19,49,34,0.568181818,1,-0.2032,-0.2838,1,-0.6014,-0.5957,0,-8,-8,-124.8,3,1,0.3638
2862,11,0.8,-44,1,0,0,0,1,60,0.2,-25,1,0,0,0,1,0,0,-8,12,19,49,34,0.568181818,1,-0.2032,-0.2838,1,-0.6014,-0.5957,0,-8,-8,-124.8,4,1,0.35115
2862,11,0.8,-44,1,0,0,0,1,60,0.2,-25,1,0,0,0,1,0,0,-8,12,19,49,34,0.568181818,1,-0.2032,-0.2838,1,-0.6014,-0.5957,0,-8,-8,-124.8,5,1,0.349
2863,14,1,14,1,0,0,0,1,48,0.25,0,1,0,0,0,1,0,0,-2,20.78460969,-14,34,10,0,1,-0.49,-0.4892,-0.0014,-0.7564,-0.7522,0,-2,-2,-36,1,0,0.2708
2863,14,1,14,1,0,0,0,1,48,0.25,0,1,0,0,0,1,0,0,-2,20.78460969,-14,34,10,0,1,-0.49,-0.4892,-0.0014,-0.7564,-0.7522,0,-2,-2,-36,2,1,0.28935
2863,14,1,14,1,0,0,0,1,48,0.25,0,1,0,0,0,1,0,0,-2,20.78460969,-14,34,10,0,1,-0.49,-0.4892,-0.0014,-0.7564,-0.7522,0,-2,-2,-36,3,1,0.3073
2863,14,1,14,1,0,0,0,1,48,0.25,0,1,0,0,0,1,0,0,-2,20.78460969,-14,34,10,0,1,-0.49,-0.4892,-0.0014,-0.7564,-0.7522,0,-2,-2,-36,4,1,0.3105
2863,14,1,14,1,0,0,0,1,48,0.25,0,1,0,0,0,1,0,0,-2,20.78460969,-14,34,10,0,1,-0.49,-0.4892,-0.0014,-0.7564,-0.7522,0,-2,-2,-36,5,1,0.31475
2864,29,0.8,-5,0,0,1,0,4,53,0.25,19,0,0,1,0,4,0,0,5.3,0.695439702,24,24,24,0,1,0.0948,-0.0542,1,0.2026,0.1971,0,5.3,5.3,24.4,1,0,0.8801
2864,29,0.8,-5,0,0,1,0,4,53,0.25,19,0,0,1,0,4,0,0,5.3,0.695439702,24,24,24,0,1,0.0948,-0.0542,1,0.2026,0.1971,0,5.3,5.3,24.4,2,1,0.77045
2864,29,0.8,-5,0,0,1,0,4,53,0.25,19,0,0,1,0,4,0,0,5.3,0.695439702,24,24,24,0,1,0.0948,-0.0542,1,0.2026,0.1971,0,5.3,5.3,24.4,3,1,0.7533
2864,29,0.8,-5,0,0,1,0,4,53,0.25,19,0,0,1,0,4,0,0,5.3,0.695439702,24,24,24,0,1,0.0948,-0.0542,1,0.2026,0.1971,0,5.3,5.3,24.4,4,1,0.7357
2864,29,0.8,-5,0,0,1,0,4,53,0.25,19,0,0,1,0,4,0,0,5.3,0.695439702,24,24,24,0,1,0.0948,-0.0542,1,0.2026,0.1971,0,5.3,5.3,24.4,5,1,0.73575
2865,9,1,9,1,0,0,0,1,23,0.8,-16,0,0,0,1,6,1,0,6.2,18.87220178,-25,71,20.42857143,0,1,-0.104,0.6078,0.7152,-0.5571,-0.2026,0,-1.523809524,2.338095238,-38.4,1,0,0.609
2865,9,1,9,1,0,0,0,1,23,0.8,-16,0,0,0,1,6,1,0,6.2,18.87220178,-25,71,20.42857143,0,1,-0.104,0.6078,0.7152,-0.5571,-0.2026,0,-1.523809524,2.338095238,-38.4,2,1,0.71715
2865,9,1,9,1,0,0,0,1,23,0.8,-16,0,0,0,1,6,1,0,6.2,18.87220178,-25,71,20.42857143,0,1,-0.104,0.6078,0.7152,-0.5571,-0.2026,0,-1.523809524,2.338095238,-38.4,3,1,0.761
2865,9,1,9,1,0,0,0,1,23,0.8,-16,0,0,0,1,6,1,0,6.2,18.87220178,-25,71,20.42857143,0,1,-0.104,0.6078,0.7152,-0.5571,-0.2026,0,-1.523809524,2.338095238,-38.4,4,1,0.76695
2865,9,1,9,1,0,0,0,1,23,0.8,-16,0,0,0,1,6,1,0,6.2,18.87220178,-25,71,20.42857143,0,1,-0.104,0.6078,0.7152,-0.5571,-0.2026,0,-1.523809524,2.338095238,-38.4,5,1,0.7576
2866,211,0.2,-39,1,0,0,0,1,28,0.5,-3,1,0,0,0,1,0,-1,1.5,-84.5,36,-183,-73.5,0.076923077,1,0.6052,0.5948,-0.0028,0.3068,0.3008,0,1.5,1.5,150,1,0,0.66985
2866,211,0.2,-39,1,0,0,0,1,28,0.5,-3,1,0,0,0,1,0,-1,1.5,-84.5,36,-183,-73.5,0.076923077,1,0.6052,0.5948,-0.0028,0.3068,0.3008,0,1.5,1.5,150,2,1,0.6864
2866,211,0.2,-39,1,0,0,0,1,28,0.5,-3,1,0,0,0,1,0,-1,1.5,-84.5,36,-183,-73.5,0.076923077,1,0.6052,0.5948,-0.0028,0.3068,0.3008,0,1.5,1.5,150,3,1,0.66415
2866,211,0.2,-39,1,0,0,0,1,28,0.5,-3,1,0,0,0,1,0,-1,1.5,-84.5,36,-183,-73.5,0.076923077,1,0.6052,0.5948,-0.0028,0.3068,0.3008,0,1.5,1.5,150,4,1,0.66045
2866,211,0.2,-39,1,0,0,0,1,28,0.5,-3,1,0,0,0,1,0,-1,1.5,-84.5,36,-183,-73.5,0.076923077,1,0.6052,0.5948,-0.0028,0.3068,0.3008,0,1.5,1.5,150,5,1,0.65565
2867,5,1,5,1,0,0,0,1,32,0.5,-11,0,1,0,0,9,0,0,5.5,21.52324325,-16,31,22.7,0,1,-0.008,-0.0072,0.799,-0.5065,-0.5026,0,5.5,5.5,-47,1,0,0.5558
2867,5,1,5,1,0,0,0,1,32,0.5,-11,0,1,0,0,9,0,0,5.5,21.52324325,-16,31,22.7,0,1,-0.008,-0.0072,0.799,-0.5065,-0.5026,0,5.5,5.5,-47,2,1,0.57695
2867,5,1,5,1,0,0,0,1,32,0.5,-11,0,1,0,0,9,0,0,5.5,21.52324325,-16,31,22.7,0,1,-0.008,-0.0072,0.799,-0.5065,-0.5026,0,5.5,5.5,-47,3,1,0.61685
2867,5,1,5,1,0,0,0,1,32,0.5,-11,0,1,0,0,9,0,0,5.5,21.52324325,-16,31,22.7,0,1,-0.008,-0.0072,0.799,-0.5065,-0.5026,0,5.5,5.5,-47,4,1,0.62485
2867,5,1,5,1,0,0,0,1,32,0.5,-11,0,1,0,0,9,0,0,5.5,21.52324325,-16,31,22.7,0,1,-0.008,-0.0072,0.799,-0.5065,-0.5026,0,5.5,5.5,-47,5,1,0.63
2868,25,0.2,9,1,0,0,0,1,12,1,12,1,0,0,0,1,0,0,-0.2,-6.4,3,-13,-5,0.75,1,0.6012,0.6032,-0.0064,0,0,0,-0.2,-0.2,0,1,0,0.45545
2868,25,0.2,9,1,0,0,0,1,12,1,12,1,0,0,0,1,0,0,-0.2,-6.4,3,-13,-5,0.75,1,0.6012,0.6032,-0.0064,0,0,0,-0.2,-0.2,0,2,1,0.4989
2868,25,0.2,9,1,0,0,0,1,12,1,12,1,0,0,0,1,0,0,-0.2,-6.4,3,-13,-5,0.75,1,0.6012,0.6032,-0.0064,0,0,0,-0.2,-0.2,0,3,1,0.5224
2868,25,0.2,9,1,0,0,0,1,12,1,12,1,0,0,0,1,0,0,-0.2,-6.4,3,-13,-5,0.75,1,0.6012,0.6032,-0.0064,0,0,0,-0.2,-0.2,0,4,1,0.52845
2868,25,0.2,9,1,0,0,0,1,12,1,12,1,0,0,0,1,0,0,-0.2,-6.4,3,-13,-5,0.75,1,0.6012,0.6032,-0.0064,0,0,0,-0.2,-0.2,0,5,1,0.5238
2869,-7,1,-7,1,0,0,0,1,12,0.25,-9,1,0,0,0,1,0,0,3.25,9.09326674,-2,19,8.5,0.777777778,1,-0.5006,-0.5022,-0.0004,0.2456,0.2475,0,3.25,3.25,10.5,1,0,0.86995
2869,-7,1,-7,1,0,0,0,1,12,0.25,-9,1,0,0,0,1,0,0,3.25,9.09326674,-2,19,8.5,0.777777778,1,-0.5006,-0.5022,-0.0004,0.2456,0.2475,0,3.25,3.25,10.5,2,1,0.8406
2869,-7,1,-7,1,0,0,0,1,12,0.25,-9,1,0,0,0,1,0,0,3.25,9.09326674,-2,19,8.5,0.777777778,1,-0.5006,-0.5022,-0.0004,0.2456,0.2475,0,3.25,3.25,10.5,3,1,0.83475
2869,-7,1,-7,1,0,0,0,1,12,0.25,-9,1,0,0,0,1,0,0,3.25,9.09326674,-2,19,8.5,0.777777778,1,-0.5006,-0.5022,-0.0004,0.2456,0.2475,0,3.25,3.25,10.5,4,1,0.84105
2869,-7,1,-7,1,0,0,0,1,12,0.25,-9,1,0,0,0,1,0,0,3.25,9.09326674,-2,19,8.5,0.777777778,1,-0.5006,-0.5022,-0.0004,0.2456,0.2475,0,3.25,3.25,10.5,5,1,0.841
2870,-3,1,-3,1,0,0,0,1,5,0.05,-2,1,0,0,0,1,0,0,1.35,1.52561463,1,8,4.5,0.666666667,1,1,1,1,0.051,0.0523,1,1.35,1.35,0.8,1,0,1
2870,-3,1,-3,1,0,0,0,1,5,0.05,-2,1,0,0,0,1,0,0,1.35,1.52561463,1,8,4.5,0.666666667,1,1,1,1,0.051,0.0523,1,1.35,1.35,0.8,2,1,1
2870,-3,1,-3,1,0,0,0,1,5,0.05,-2,1,0,0,0,1,0,0,1.35,1.52561463,1,8,4.5,0.666666667,1,1,1,1,0.051,0.0523,1,1.35,1.35,0.8,3,1,1
2870,-3,1,-3,1,0,0,0,1,5,0.05,-2,1,0,0,0,1,0,0,1.35,1.52561463,1,8,4.5,0.666666667,1,1,1,1,0.051,0.0523,1,1.35,1.35,0.8,4,1,1
2870,-3,1,-3,1,0,0,0,1,5,0.05,-2,1,0,0,0,1,0,0,1.35,1.52561463,1,8,4.5,0.666666667,1,1,1,1,0.051,0.0523,1,1.35,1.35,0.8,5,1,1
2871,-5,1,-5,1,0,0,0,1,22,0.25,-32,0,1,0,0,7,0,0,-13.5,23.39070328,-27,30,20.25,0.15625,1,-0.5236,-0.5074,0.7532,0.2467,0.254,0,-13.5,-13.5,28.5,1,0,0.2676
2871,-5,1,-5,1,0,0,0,1,22,0.25,-32,0,1,0,0,7,0,0,-13.5,23.39070328,-27,30,20.25,0.15625,1,-0.5236,-0.5074,0.7532,0.2467,0.254,0,-13.5,-13.5,28.5,2,1,0.23475
2871,-5,1,-5,1,0,0,0,1,22,0.25,-32,0,1,0,0,7,0,0,-13.5,23.39070328,-27,30,20.25,0.15625,1,-0.5236,-0.5074,0.7532,0.2467,0.254,0,-13.5,-13.5,28.5,3,1,0.19345
2871,-5,1,-5,1,0,0,0,1,22,0.25,-32,0,1,0,0,7,0,0,-13.5,23.39070328,-27,30,20.25,0.15625,1,-0.5236,-0.5074,0.7532,0.2467,0.254,0,-13.5,-13.5,28.5,4,1,0.17925
2871,-5,1,-5,1,0,0,0,1,22,0.25,-32,0,1,0,0,7,0,0,-13.5,23.39070328,-27,30,20.25,0.15625,1,-0.5236,-0.5074,0.7532,0.2467,0.254,0,-13.5,-13.5,28.5,5,1,0.18055
2872,28,0.95,-3,1,0,0,0,1,87,0.6,-40,1,0,0,0,1,1,0,9.75,55.4607461,-37,59,11,0.075,1,-0.3304,0.2046,0.019,-0.6043,-0.3518,0,-23.13333333,-6.691666667,-88.9,1,0,0.3334
2872,28,0.95,-3,1,0,0,0,1,87,0.6,-40,1,0,0,0,1,1,0,9.75,55.4607461,-37,59,11,0.075,1,-0.3304,0.2046,0.019,-0.6043,-0.3518,0,-23.13333333,-6.691666667,-88.9,2,1,0.47645
2872,28,0.95,-3,1,0,0,0,1,87,0.6,-40,1,0,0,0,1,1,0,9.75,55.4607461,-37,59,11,0.075,1,-0.3304,0.2046,0.019,-0.6043,-0.3518,0,-23.13333333,-6.691666667,-88.9,3,1,0.52385
2872,28,0.95,-3,1,0,0,0,1,87,0.6,-40,1,0,0,0,1,1,0,9.75,55.4607461,-37,59,11,0.075,1,-0.3304,0.2046,0.019,-0.6043,-0.3518,0,-23.13333333,-6.691666667,-88.9,4,1,0.54235
2872,28,0.95,-3,1,0,0,0,1,87,0.6,-40,1,0,0,0,1,1,0,9.75,55.4607461,-37,59,11,0.075,1,-0.3304,0.2046,0.019,-0.6043,-0.3518,0,-23.13333333,-6.691666667,-88.9,5,1,0.55795
2873,3,1,3,1,0,0,0,1,8,0.01,0,0,1,0,0,3,0,0,-2.92,0.799124521,-3,6,3,0,1,-0.9774,-0.9804,0.5018,-0.9911,-0.9921,0,-2.92,-2.92,-8.91,1,0,0.1136
2873,3,1,3,1,0,0,0,1,8,0.01,0,0,1,0,0,3,0,0,-2.92,0.799124521,-3,6,3,0,1,-0.9774,-0.9804,0.5018,-0.9911,-0.9921,0,-2.92,-2.92,-8.91,2,1,0.0979
2873,3,1,3,1,0,0,0,1,8,0.01,0,0,1,0,0,3,0,0,-2.92,0.799124521,-3,6,3,0,1,-0.9774,-0.9804,0.5018,-0.9911,-0.9921,0,-2.92,-2.92,-8.91,3,1,0.09165
2873,3,1,3,1,0,0,0,1,8,0.01,0,0,1,0,0,3,0,0,-2.92,0.799124521,-3,6,3,0,1,-0.9774,-0.9804,0.5018,-0.9911,-0.9921,0,-2.92,-2.92,-8.91,4,1,0.08885
2873,3,1,3,1,0,0,0,1,8,0.01,0,0,1,0,0,3,0,0,-2.92,0.799124521,-3,6,3,0,1,-0.9774,-0.9804,0.5018,-0.9911,-0.9921,0,-2.92,-2.92,-8.91,5,1,0.08835
2874,12,0.75,0,0,1,0,0,7,23,0.4,-1,1,0,0,0,1,0,0,-0.4,6.454249906,-1,8,0.5,0,1,-0.1844,-0.2072,0.0074,-0.5987,-0.5015,0,-0.4,-0.4,-22.8,1,0,0.35785
2874,12,0.75,0,0,1,0,0,7,23,0.4,-1,1,0,0,0,1,0,0,-0.4,6.454249906,-1,8,0.5,0,1,-0.1844,-0.2072,0.0074,-0.5987,-0.5015,0,-0.4,-0.4,-22.8,2,1,0.40525
2874,12,0.75,0,0,1,0,0,7,23,0.4,-1,1,0,0,0,1,0,0,-0.4,6.454249906,-1,8,0.5,0,1,-0.1844,-0.2072,0.0074,-0.5987,-0.5015,0,-0.4,-0.4,-22.8,3,1,0.41325
2874,12,0.75,0,0,1,0,0,7,23,0.4,-1,1,0,0,0,1,0,0,-0.4,6.454249906,-1,8,0.5,0,1,-0.1844,-0.2072,0.0074,-0.5987,-0.5015,0,-0.4,-0.4,-22.8,4,1,0.41575
2874,12,0.75,0,0,1,0,0,7,23,0.4,-1,1,0,0,0,1,0,0,-0.4,6.454249906,-1,8,0.5,0,1,-0.1844,-0.2072,0.0074,-0.5987,-0.5015,0,-0.4,-0.4,-22.8,5,1,0.4119
2875,13,0.95,5,0,1,0,0,7,17,0.8,14,0,1,0,0,3,0,1,3.8,-0.756588664,9,2,4.25,0.357142857,1,1,1,1,0,0,1,3.8,3.8,-5.33E-15,1,0,1
2875,13,0.95,5,0,1,0,0,7,17,0.8,14,0,1,0,0,3,0,1,3.8,-0.756588664,9,2,4.25,0.357142857,1,1,1,1,0,0,1,3.8,3.8,-5.33E-15,2,1,1
2875,13,0.95,5,0,1,0,0,7,17,0.8,14,0,1,0,0,3,0,1,3.8,-0.756588664,9,2,4.25,0.357142857,1,1,1,1,0,0,1,3.8,3.8,-5.33E-15,3,1,1
2875,13,0.95,5,0,1,0,0,7,17,0.8,14,0,1,0,0,3,0,1,3.8,-0.756588664,9,2,4.25,0.357142857,1,1,1,1,0,0,1,3.8,3.8,-5.33E-15,4,1,1
2875,13,0.95,5,0,1,0,0,7,17,0.8,14,0,1,0,0,3,0,1,3.8,-0.756588664,9,2,4.25,0.357142857,1,1,1,1,0,0,1,3.8,3.8,-5.33E-15,5,1,1
2876,59,0.2,21,1,0,0,0,1,35,0.5,28,0,1,0,0,5,0,0,2.9,-11.62928579,7,-22,-6.166666667,0.75,1,0.5914,0.5812,0.0024,0,0,0,2.9,2.9,0,1,0,0.62525
2876,59,0.2,21,1,0,0,0,1,35,0.5,28,0,1,0,0,5,0,0,2.9,-11.62928579,7,-22,-6.166666667,0.75,1,0.5914,0.5812,0.0024,0,0,0,2.9,2.9,0,2,1,0.67145
2876,59,0.2,21,1,0,0,0,1,35,0.5,28,0,1,0,0,5,0,0,2.9,-11.62928579,7,-22,-6.166666667,0.75,1,0.5914,0.5812,0.0024,0,0,0,2.9,2.9,0,3,1,0.68825
2876,59,0.2,21,1,0,0,0,1,35,0.5,28,0,1,0,0,5,0,0,2.9,-11.62928579,7,-22,-6.166666667,0.75,1,0.5914,0.5812,0.0024,0,0,0,2.9,2.9,0,4,1,0.6907
2876,59,0.2,21,1,0,0,0,1,35,0.5,28,0,1,0,0,5,0,0,2.9,-11.62928579,7,-22,-6.166666667,0.75,1,0.5914,0.5812,0.0024,0,0,0,2.9,2.9,0,5,1,0.6906
2877,22,1,22,1,0,0,0,1,87,0.01,23,0,0,0,1,2,0,0,1.64,6.368704735,1,66,43.66666667,0.956521739,1,1,1,1,0,0,1,1.64,1.64,0,1,0,1
2877,22,1,22,1,0,0,0,1,87,0.01,23,0,0,0,1,2,0,0,1.64,6.368704735,1,66,43.66666667,0.956521739,1,1,1,1,0,0,1,1.64,1.64,0,2,1,1
2877,22,1,22,1,0,0,0,1,87,0.01,23,0,0,0,1,2,0,0,1.64,6.368704735,1,66,43.66666667,0.956521739,1,1,1,1,0,0,1,1.64,1.64,0,3,1,1
2877,22,1,22,1,0,0,0,1,87,0.01,23,0,0,0,1,2,0,0,1.64,6.368704735,1,66,43.66666667,0.956521739,1,1,1,1,0,0,1,1.64,1.64,0,4,1,1
2877,22,1,22,1,0,0,0,1,87,0.01,23,0,0,0,1,2,0,0,1.64,6.368704735,1,66,43.66666667,0.956521739,1,1,1,1,0,0,1,1.64,1.64,0,5,1,1
2878,-6,1,-6,1,0,0,0,1,65,0.05,-4,1,0,0,0,1,0,0,5.45,15.03820136,2,71,36.5,0.666666667,1,1,1,1,0.0494,0.0511,1,5.45,5.45,7.1,1,0,1
2878,-6,1,-6,1,0,0,0,1,65,0.05,-4,1,0,0,0,1,0,0,5.45,15.03820136,2,71,36.5,0.666666667,1,1,1,1,0.0494,0.0511,1,5.45,5.45,7.1,2,1,1
2878,-6,1,-6,1,0,0,0,1,65,0.05,-4,1,0,0,0,1,0,0,5.45,15.03820136,2,71,36.5,0.666666667,1,1,1,1,0.0494,0.0511,1,5.45,5.45,7.1,3,1,1
2878,-6,1,-6,1,0,0,0,1,65,0.05,-4,1,0,0,0,1,0,0,5.45,15.03820136,2,71,36.5,0.666666667,1,1,1,1,0.0494,0.0511,1,5.45,5.45,7.1,4,1,1
2878,-6,1,-6,1,0,0,0,1,65,0.05,-4,1,0,0,0,1,0,0,5.45,15.03820136,2,71,36.5,0.666666667,1,1,1,1,0.0494,0.0511,1,5.45,5.45,7.1,5,1,1
2879,27,0.5,7,0,0,1,0,3,17,1,17,0,1,0,0,7,0,0,7.11E-15,-8.924146694,7,-9,-4.5,0.5,1,-0.004,-0.0008,-0.4894,0,0,0,7.11E-15,7.11E-15,1.07E-14,1,0,0.4052
2879,27,0.5,7,0,0,1,0,3,17,1,17,0,1,0,0,7,0,0,7.11E-15,-8.924146694,7,-9,-4.5,0.5,1,-0.004,-0.0008,-0.4894,0,0,0,7.11E-15,7.11E-15,1.07E-14,2,1,0.44
2879,27,0.5,7,0,0,1,0,3,17,1,17,0,1,0,0,7,0,0,7.11E-15,-8.924146694,7,-9,-4.5,0.5,1,-0.004,-0.0008,-0.4894,0,0,0,7.11E-15,7.11E-15,1.07E-14,3,1,0.4612
2879,27,0.5,7,0,0,1,0,3,17,1,17,0,1,0,0,7,0,0,7.11E-15,-8.924146694,7,-9,-4.5,0.5,1,-0.004,-0.0008,-0.4894,0,0,0,7.11E-15,7.11E-15,1.07E-14,4,1,0.45265
2879,27,0.5,7,0,0,1,0,3,17,1,17,0,1,0,0,7,0,0,7.11E-15,-8.924146694,7,-9,-4.5,0.5,1,-0.004,-0.0008,-0.4894,0,0,0,7.11E-15,7.11E-15,1.07E-14,5,1,0.4606
2880,47,0.05,-10,0,1,0,0,7,51,0.2,-22,0,1,0,0,5,0,1,-0.25,16.77754421,-12,3,-1.041666667,0.454545455,1,-0.6022,-0.5916,0.6622,0.1473,0.1525,0,-0.25,-0.25,22.5,1,0,0.4011
2880,47,0.05,-10,0,1,0,0,7,51,0.2,-22,0,1,0,0,5,0,1,-0.25,16.77754421,-12,3,-1.041666667,0.454545455,1,-0.6022,-0.5916,0.6622,0.1473,0.1525,0,-0.25,-0.25,22.5,2,1,0.32925
2880,47,0.05,-10,0,1,0,0,7,51,0.2,-22,0,1,0,0,5,0,1,-0.25,16.77754421,-12,3,-1.041666667,0.454545455,1,-0.6022,-0.5916,0.6622,0.1473,0.1525,0,-0.25,-0.25,22.5,3,1,0.32685
2880,47,0.05,-10,0,1,0,0,7,51,0.2,-22,0,1,0,0,5,0,1,-0.25,16.77754421,-12,3,-1.041666667,0.454545455,1,-0.6022,-0.5916,0.6622,0.1473,0.1525,0,-0.25,-0.25,22.5,4,1,0.3263
2880,47,0.05,-10,0,1,0,0,7,51,0.2,-22,0,1,0,0,5,0,1,-0.25,16.77754421,-12,3,-1.041666667,0.454545455,1,-0.6022,-0.5916,0.6622,0.1473,0.1525,0,-0.25,-0.25,22.5,5,1,0.32825
2881,7,0.4,-5,1,0,0,0,1,1,0.25,0,1,0,0,0,1,0,0,0.45,-5.445762681,5,-6,-0.5,0,1,0.1962,0.2122,-0.0124,0.4622,0.2919,0,0.45,0.45,5.4,1,0,0.66955
2881,7,0.4,-5,1,0,0,0,1,1,0.25,0,1,0,0,0,1,0,0,0.45,-5.445762681,5,-6,-0.5,0,1,0.1962,0.2122,-0.0124,0.4622,0.2919,0,0.45,0.45,5.4,2,1,0.6233
2881,7,0.4,-5,1,0,0,0,1,1,0.25,0,1,0,0,0,1,0,0,0.45,-5.445762681,5,-6,-0.5,0,1,0.1962,0.2122,-0.0124,0.4622,0.2919,0,0.45,0.45,5.4,3,1,0.6077
